排名,sector_name,板块代码,最新价,涨跌额,pct_chg,总市值,换手率,up_count,down_count,lead_stock,领涨股票-涨跌幅,total_count,up_ratio,score_pct,score_up,hot_score
349,铜,BK1615,3599.53,-60.61,-1.66,1740785840000,2.32,4,13,紫金矿业,1.8,17,0.235,0.29838709677419356,0.35080645161290325,0.3245967741935484
336,互联网电商,BK1268,2728.72,-40.91,-1.48,114426807000,1.33,4,14,南极电商,3.62,18,0.222,0.3245967741935484,0.3215725806451613,0.32308467741935487
348,民爆制品,BK1427,4131.94,-67.64,-1.61,122224156000,1.53,3,10,雅化集团,2.47,13,0.231,0.3024193548387097,0.34375,0.32308467741935487
259,公交,BK1484,1380.11,-11.67,-0.84,26100438000,0.97,1,6,申通地铁,2.03,7,0.143,0.4788306451612903,0.1663306451612903,0.3225806451612903
353,汽车零部件,BK0481,45936.17,-798.26,-1.71,2771859408000,2.52,63,207,晋拓股份,9.99,270,0.233,0.28931451612903225,0.3487903225806452,0.31905241935483875
376,建筑材料,BK1208,3779.2,-75.32,-1.95,1373318416000,2.24,20,54,青龙管业,6.33,74,0.27,0.24495967741935484,0.3911290322580645,0.3180443548387097
341,物业管理,BK1343,1669.13,-26.03,-1.54,30676397000,1.87,2,7,招商积余,1.77,9,0.222,0.31451612903225806,0.3215725806451613,0.3180443548387097
316,印刷,BK1534,3695.82,-49.0,-1.31,18597765000,3.02,1,4,强邦新材,1.47,5,0.2,0.36088709677419356,0.2721774193548387,0.3165322580645161
321,饰品,BK0734,389.04,-5.3,-1.34,106725427000,1.67,3,12,老凤祥,1.52,15,0.2,0.3548387096774194,0.2721774193548387,0.313508064516129
407,黄金,BK1617,5500.4,-133.34,-2.37,455654368000,4.78,3,7,山金国际,2.47,10,0.3,0.1814516129032258,0.43548387096774194,0.3084677419354839
328,综合环境治理,BK1391,1745.57,-24.65,-1.39,69636661000,2.86,3,12,*ST启环,8.2,15,0.2,0.34274193548387094,0.2721774193548387,0.3074596774193548
412,纺织服装设备,BK1401,3821.43,-94.63,-2.42,88811938000,3.17,4,9,宏华数科,1.79,13,0.308,0.17137096774193547,0.4425403225806452,0.3069556451612903
343,装修装饰Ⅲ,BK1478,875.62,-14.21,-1.6,109263029000,2.16,4,15,恒尚节能,9.99,19,0.211,0.3094758064516129,0.29838709677419356,0.30393145161290325
344,装修装饰Ⅱ,BK0725,875.62,-14.21,-1.6,109263029000,2.16,4,15,恒尚节能,9.99,19,0.211,0.3094758064516129,0.29838709677419356,0.30393145161290325
281,专业连锁Ⅲ,BK1555,1231.84,-13.42,-1.08,42575357000,1.36,1,6,吉峰科技,2.07,7,0.143,0.4334677419354839,0.1663306451612903,0.2998991935483871
282,专业连锁Ⅱ,BK1270,1231.84,-13.42,-1.08,42575357000,1.36,1,6,吉峰科技,2.07,7,0.143,0.4334677419354839,0.1663306451612903,0.2998991935483871
359,娱乐用品,BK1543,2432.66,-43.58,-1.76,70149010000,2.81,4,14,通达创智,1.57,18,0.222,0.2782258064516129,0.3215725806451613,0.2998991935483871
441,其他小金属,BK1624,5722.9,-167.43,-2.84,472104752000,6.02,5,10,云南锗业,0.6,15,0.333,0.11290322580645161,0.4798387096774194,0.2963709677419355
320,横向通用软件,BK1448,5792.79,-77.19,-1.31,496761696000,1.51,6,29,大恒科技,10.04,35,0.171,0.36088709677419356,0.23084677419354838,0.295866935483871
391,通用设备,BK0545,53782.1,-1146.14,-2.09,2638743760000,4.48,63,189,先锋电子,9.98,252,0.25,0.2127016129032258,0.3649193548387097,0.28881048387096775
363,贸易Ⅲ,BK1550,9466.97,-176.48,-1.83,141801560000,1.27,3,11,苏美达,1.36,14,0.214,0.2691532258064516,0.3074596774193548,0.28830645161290325
364,贸易Ⅱ,BK0484,9466.97,-176.48,-1.83,141801560000,1.27,3,11,苏美达,1.36,14,0.214,0.2691532258064516,0.3074596774193548,0.28830645161290325
232,会展服务,BK1565,1065.52,-6.74,-0.63,14601748000,1.34,0,3,兰生股份,-0.42,3,0.0,0.5332661290322581,0.037298387096774195,0.2852822580645162
323,仓储物流,BK1486,4138.09,-56.66,-1.35,35083410000,1.25,1,5,中储股份,0.92,6,0.167,0.35181451612903225,0.2157258064516129,0.28377016129032256
433,其他专业工程,BK1477,3784.02,-105.79,-2.72,263443796000,1.66,6,14,*ST中岩,2.29,20,0.3,0.12903225806451613,0.43548387096774194,0.282258064516129
238,房产租赁经纪,BK1341,1246.93,-8.24,-0.66,16977176000,1.46,0,3,世联行,-0.48,3,0.0,0.5221774193548387,0.037298387096774195,0.2797379032258065
240,学历教育,BK1558,1709.53,-11.5,-0.67,8801132000,1.35,0,2,凯文教育,-0.25,2,0.0,0.5191532258064516,0.037298387096774195,0.27822580645161293
416,有色金属,BK0478,28999.04,-748.01,-2.51,5621545728000,3.41,39,105,隆达股份,7.2,144,0.271,0.16330645161290322,0.39314516129032256,0.2782258064516129
406,食用菌,BK1517,1389.92,-33.57,-2.36,13402206000,4.42,1,3,雪榕生物,1.07,4,0.25,0.18346774193548387,0.3649193548387097,0.27419354838709675
335,综合包装,BK1536,1311.86,-19.27,-1.45,17401983000,2.46,1,5,京华激光,1.83,6,0.167,0.32661290322580644,0.2157258064516129,0.2711693548387097
307,门户网站,BK1294,2713.29,-33.7,-1.23,103858353000,3.7,1,7,昆仑万维,1.2,8,0.125,0.38306451612903225,0.1502016129032258,0.266633064516129
386,数字媒体,BK1221,6022.24,-123.22,-2.01,181743517000,4.93,3,11,风语筑,3.44,14,0.214,0.22379032258064516,0.3074596774193548,0.265625
384,其他专用设备,BK1405,5858.3,-118.42,-1.98,1010485488000,3.79,19,72,华依科技,12.37,91,0.209,0.22983870967741934,0.29435483870967744,0.2620967741935484
417,国际工程,BK1475,2448.64,-63.8,-2.54,49498211000,1.4,1,3,中材国际,0.68,4,0.25,0.1592741935483871,0.3649193548387097,0.2620967741935484
256,期货,BK1361,496.88,-4.0,-0.8,49719766000,0.74,0,4,永安期货,-0.16,4,0.0,0.48689516129032256,0.037298387096774195,0.2620967741935484
358,锂电池,BK1303,19967.33,-357.13,-1.76,2518442752000,3.45,6,26,蔚蓝锂芯,9.98,32,0.188,0.2782258064516129,0.24294354838709678,0.2605846774193548
408,消费电子零部件及组装,BK1338,14491.8,-353.69,-2.38,3487766848000,2.87,20,67,易德龙,6.82,87,0.23,0.17943548387096775,0.3387096774193548,0.25907258064516125
375,公路货运,BK1487,4075.42,-81.22,-1.95,24219502000,0.89,1,4,传化智联,0.21,5,0.2,0.24495967741935484,0.2721774193548387,0.25856854838709675
405,消费电子,BK1037,2199.5,-52.21,-2.32,3756388656000,2.81,22,76,易德龙,6.82,98,0.224,0.18548387096774194,0.33064516129032256,0.25806451612903225
370,其他汽车零部件,BK1528,4933.49,-94.77,-1.88,360519952000,2.68,11,45,晋拓股份,9.99,56,0.196,0.2560483870967742,0.25806451612903225,0.25705645161290325
366,车身附件及饰件,BK1525,5175.31,-97.41,-1.85,502738432000,1.81,8,34,星源卓镁,9.83,42,0.19,0.26411290322580644,0.24798387096774194,0.2560483870967742
392,机械设备,BK1205,4965.81,-105.91,-2.09,7331249152000,2.76,129,482,先锋电子,9.98,611,0.211,0.2127016129032258,0.29838709677419356,0.2555443548387097
362,品牌消费电子,BK1337,2604.5,-48.12,-1.81,268621808000,1.67,2,9,视源股份,2.5,11,0.182,0.2721774193548387,0.23790322580645162,0.25504032258064513
337,纸包装,BK1535,1896.95,-28.75,-1.49,125767537000,2.13,3,17,新巨丰,11.38,20,0.15,0.3215725806451613,0.18346774193548387,0.2525201612903226
418,塑料,BK0454,23179.64,-604.57,-2.54,785398032000,4.13,18,60,*ST泉为,17.64,78,0.231,0.1592741935483871,0.34375,0.25151209677419356
387,黑色家电,BK1241,4175.57,-86.04,-2.02,161891980000,2.44,2,8,兆驰股份,6.02,10,0.2,0.2217741935483871,0.2721774193548387,0.24697580645161288
352,电视广播Ⅱ,BK1219,1107.28,-18.91,-1.68,116184819000,1.02,2,11,华数传媒,1.23,13,0.154,0.29435483870967744,0.18951612903225806,0.24193548387096775
360,软件开发,BK0737,1017.49,-18.24,-1.76,1553481104000,1.99,22,112,概伦电子,20.01,134,0.164,0.2782258064516129,0.2056451612903226,0.24193548387096775
351,电视广播Ⅲ,BK1291,1107.28,-18.91,-1.68,116184819000,1.02,2,11,华数传媒,1.23,13,0.154,0.29435483870967744,0.18951612903225806,0.24193548387096775
276,钢铁管材,BK1368,580.63,-5.98,-1.02,25125283000,0.84,0,2,新兴铸管,0.0,2,0.0,0.4465725806451613,0.037298387096774195,0.24193548387096775
345,专业服务,BK1043,1459.17,-23.72,-1.6,231091268000,1.64,5,29,华测检测,1.71,34,0.147,0.3094758064516129,0.17338709677419356,0.24143145161290322
440,其他专业服务,BK1567,1058.06,-30.87,-2.83,14541147000,1.08,1,3,中金辐照,0.38,4,0.25,0.11693548387096774,0.3649193548387097,0.24092741935483872
365,计算机,BK1207,7677.25,-143.9,-1.84,4483033344000,2.39,60,300,概伦电子,20.01,360,0.167,0.2661290322580645,0.2157258064516129,0.2409274193548387
425,电池化学品,BK1302,12837.15,-342.57,-2.6,1002492736000,3.35,10,34,壹石通,9.13,44,0.227,0.14516129032258066,0.33669354838709675,0.2409274193548387
404,电池,BK1033,1525.18,-36.03,-2.31,3804410880000,3.32,22,84,蔚蓝锂芯,9.98,106,0.208,0.1875,0.2923387096774194,0.2399193548387097
371,炭黑,BK1442,1822.57,-35.26,-1.9,27785424000,3.22,1,5,确成股份,2.0,6,0.167,0.2540322580645161,0.2157258064516129,0.2348790322580645
284,旅游综合,BK1561,1531.17,-17.33,-1.12,33868262000,1.33,0,5,三峡旅游,0.0,5,0.0,0.42943548387096775,0.037298387096774195,0.23336693548387097
389,楼宇设备,BK1402,2381.23,-49.41,-2.03,84441397000,1.73,3,13,快意电梯,10.01,16,0.188,0.21875,0.24294354838709678,0.23084677419354838
289,汽车综合服务,BK1524,1067.71,-12.67,-1.17,22321846000,1.66,0,4,交运股份,-0.15,4,0.0,0.41935483870967744,0.037298387096774195,0.2283266129032258
415,军工电子Ⅱ,BK1233,7364.79,-188.96,-2.5,1194517648000,3.76,13,50,航天电器,10.0,63,0.206,0.1663306451612903,0.28931451612903225,0.22782258064516128
414,军工电子Ⅲ,BK1386,7364.79,-188.96,-2.5,1194517648000,3.76,13,50,航天电器,10.0,63,0.206,0.1663306451612903,0.28931451612903225,0.22782258064516128
372,垂直应用软件,BK1447,7990.81,-156.24,-1.92,1056719408000,2.22,16,83,概伦电子,20.01,99,0.162,0.25100806451612906,0.20362903225806453,0.2273185483870968
388,专用设备,BK0910,3499.04,-72.4,-2.03,1882791888000,2.28,35,167,快意电梯,10.01,202,0.173,0.21875,0.23588709677419356,0.22731854838709678
400,通信设备,BK0448,24313.66,-557.28,-2.24,4862621184000,4.46,17,72,星网锐捷,10.0,89,0.191,0.19556451612903225,0.25201612903225806,0.22379032258064516
397,安防设备,BK1445,5226.1,-117.86,-2.21,504729152000,1.46,5,22,微创光电,10.17,27,0.185,0.20161290322580644,0.2399193548387097,0.22076612903225806
298,医美服务,BK1499,625.46,-7.53,-1.19,5934475000,0.51,0,1,*ST美谷,-1.19,1,0.0,0.4032258064516129,0.037298387096774195,0.22026209677419353
297,光伏主材,BK1318,10307.94,-123.96,-1.19,146430511000,1.1,0,2,通威股份,-1.1,2,0.0,0.4032258064516129,0.037298387096774195,0.22026209677419353
295,诊断服务,BK1602,5100.0,-61.17,-1.19,44710831000,3.38,0,4,贝瑞基因,0.0,4,0.0,0.4032258064516129,0.037298387096774195,0.22026209677419353
411,通信,BK1215,7812.45,-192.39,-2.4,7783649536000,1.72,25,104,星网锐捷,10.0,129,0.194,0.17338709677419356,0.2550403225806452,0.21421370967741937
421,蓄电池及其他电池,BK1306,2428.68,-63.59,-2.55,83887246000,2.96,2,8,浙江恒威,1.24,10,0.2,0.15221774193548387,0.2721774193548387,0.21219758064516128
373,其他通信设备,BK1590,5345.86,-104.64,-1.92,87710183000,2.46,2,12,朗威股份,5.22,14,0.143,0.25100806451612906,0.1663306451612903,0.2086693548387097
309,汽车综合服务,BK1524,1067.0,-13.38,-1.24,22303658000,1.66,0,4,交运股份,-0.15,4,0.0,0.3790322580645161,0.037298387096774195,0.20816532258064516
399,铅锌,BK1614,2656.25,-60.6,-2.23,250707067000,5.48,2,10,国城矿业,1.45,12,0.167,0.19858870967741934,0.2157258064516129,0.20715725806451613
311,体育Ⅲ,BK1564,819.42,-10.41,-1.25,8455020000,4.34,0,2,力盛体育,-0.45,2,0.0,0.375,0.037298387096774195,0.2061491935483871
312,体育Ⅱ,BK1273,819.42,-10.41,-1.25,8455020000,4.34,0,2,力盛体育,-0.45,2,0.0,0.375,0.037298387096774195,0.2061491935483871
315,锦纶,BK1414,574.8,-7.41,-1.27,22710232000,1.57,0,5,恒申新材,-0.51,5,0.0,0.36693548387096775,0.037298387096774195,0.20211693548387097
410,电力设备,BK1200,6443.49,-157.66,-2.39,8550490368000,2.71,69,336,华通线缆,10.0,405,0.17,0.17641129032258066,0.22782258064516128,0.20211693548387097
374,电商服务,BK1546,2238.14,-44.01,-1.93,40267297000,2.7,1,7,南极电商,3.62,8,0.125,0.24798387096774194,0.1502016129032258,0.19909274193548387
436,通信服务,BK0736,1060.25,-30.24,-2.77,2921091072000,0.72,8,32,*ST元道,9.81,40,0.2,0.12298387096774194,0.2721774193548387,0.1975806451612903
419,电网自动化设备,BK1309,6875.1,-179.38,-2.54,503943584000,2.03,5,24,四方股份,3.64,29,0.172,0.1592741935483871,0.23387096774193547,0.19657258064516128
402,电网设备,BK0457,36632.31,-854.24,-2.28,1754379776000,2.56,22,120,华通线缆,10.0,142,0.155,0.19153225806451613,0.1935483870967742,0.19254032258064516
361,检测服务,BK1566,8265.24,-148.82,-1.77,181688092000,2.1,2,22,华测检测,1.71,24,0.083,0.27419354838709675,0.10987903225806452,0.19203629032258063
423,通信网络设备及器件,BK1591,15264.53,-400.16,-2.55,3409563728000,3.69,6,29,星网锐捷,10.0,35,0.171,0.15221774193548387,0.23084677419354838,0.19153225806451613
424,国防军工,BK1204,6044.32,-159.71,-2.57,3350329392000,2.76,24,118,航天电器,10.0,142,0.169,0.14717741935483872,0.22580645161290322,0.18649193548387097
439,其他自动化设备,BK1410,7812.82,-227.68,-2.83,348309696000,3.26,6,25,劲拓股份,5.51,31,0.194,0.11693548387096774,0.2550403225806452,0.18598790322580647
438,机器人,BK1408,11549.0,-335.84,-2.83,310201904000,8.43,4,17,派斯林,10.08,21,0.19,0.11693548387096774,0.24798387096774194,0.18245967741935484
409,汽车电子电气系统,BK1529,3862.4,-94.39,-2.39,484580176000,2.3,6,34,富特科技,5.77,40,0.15,0.17641129032258066,0.18346774193548387,0.17993951612903225
381,能源及重型设备,BK1403,2161.45,-43.28,-1.96,600376640000,1.52,6,54,洪田股份,9.47,60,0.1,0.23790322580645162,0.11995967741935484,0.17893145161290325
430,果蔬加工,BK1503,2801.48,-77.86,-2.7,40676826000,1.75,1,5,XD冠农股,1.13,6,0.167,0.13709677419354838,0.2157258064516129,0.17641129032258063
393,IT服务Ⅲ,BK1444,7756.61,-169.71,-2.14,1362673776000,2.75,16,119,当虹科技,20.0,135,0.119,0.2086693548387097,0.14213709677419356,0.17540322580645162
394,IT服务Ⅱ,BK1238,7756.61,-169.71,-2.14,1362673776000,2.75,16,119,当虹科技,20.0,135,0.119,0.2086693548387097,0.14213709677419356,0.17540322580645162
378,电工仪器仪表,BK1308,2480.63,-49.6,-1.96,87188598000,1.75,1,13,华盛昌,4.14,14,0.071,0.23790322580645162,0.09879032258064516,0.16834677419354838
426,风电零部件,BK1313,2060.97,-55.2,-2.61,257311862000,2.77,4,22,中环海陆,5.46,26,0.154,0.1431451612903226,0.18951612903225806,0.1663306451612903
456,金属制品,BK1396,5968.51,-198.51,-3.22,897544688000,4.34,15,64,春晖智控,8.73,79,0.19,0.08266129032258064,0.24798387096774194,0.16532258064516128
434,锂电专用设备,BK1304,24547.98,-693.34,-2.75,194789611000,3.01,3,16,德新科技,7.75,19,0.158,0.12701612903225806,0.1975806451612903,0.1622983870967742
383,其他橡胶制品,BK1441,4255.1,-85.98,-1.98,58410891000,3.06,1,14,三维股份,1.51,15,0.067,0.22983870967741934,0.09274193548387097,0.16129032258064516
403,耐火材料,BK1467,2040.5,-48.05,-2.3,34882327000,2.52,1,8,瑞泰科技,1.14,9,0.111,0.18951612903225806,0.1310483870967742,0.16028225806451613
413,清洁小家电,BK1459,2003.39,-50.77,-2.47,98024638000,1.06,1,7,开能健康,0.36,8,0.125,0.1693548387096774,0.1502016129032258,0.15977822580645162
422,配电设备,BK1310,3508.66,-91.88,-2.55,216193082000,2.45,4,24,白云电器,10.03,28,0.143,0.15221774193548387,0.1663306451612903,0.1592741935483871
431,通信工程及服务,BK1588,2703.99,-75.29,-2.71,96037384000,3.48,3,17,*ST元道,9.81,20,0.15,0.13205645161290322,0.18346774193548387,0.15776209677419356
476,胶黏剂及胶带,BK1425,3291.07,-136.6,-3.99,24544961000,6.22,1,4,鹿山新材,0.37,5,0.2,0.04233870967741935,0.2721774193548387,0.15725806451612903
477,小金属,BK1027,4346.06,-195.99,-4.32,1247497504000,4.89,5,20,云南锗业,0.6,25,0.2,0.03931451612903226,0.2721774193548387,0.15574596774193547
401,橡胶,BK1018,1500.63,-34.64,-2.26,143615561000,3.48,2,21,确成股份,2.0,23,0.087,0.1935483870967742,0.11290322580645161,0.1532258064516129
437,自动化设备,BK1237,12401.56,-357.03,-2.8,1596478608000,4.88,14,80,派斯林,10.08,94,0.149,0.12096774193548387,0.17943548387096775,0.1502016129032258
369,火电设备,BK1321,1505.25,-28.68,-1.87,28185508000,2.5,0,4,海陆重工,-0.21,4,0.0,0.25806451612903225,0.037298387096774195,0.14768145161290322
451,仪器仪表,BK0458,22144.72,-714.05,-3.12,714245920000,2.62,10,53,先锋电子,9.98,63,0.159,0.09274193548387097,0.20161290322580644,0.1471774193548387
432,风电设备,BK1032,1362.57,-37.95,-2.71,426395376000,2.73,4,27,中环海陆,5.46,31,0.129,0.13205645161290322,0.15625,0.14415322580645162
452,机床工具,BK1395,2050.16,-66.46,-3.14,150835159000,4.82,3,16,ST汇洲,0.39,19,0.158,0.08971774193548387,0.1975806451612903,0.1436491935483871
465,地面兵装Ⅱ,BK1229,3507.68,-126.25,-3.47,138697937000,2.9,2,10,中兵红箭,2.35,12,0.167,0.0655241935483871,0.2157258064516129,0.140625
464,地面兵装Ⅲ,BK1382,3507.68,-126.25,-3.47,138697937000,2.9,2,10,中兵红箭,2.35,12,0.167,0.0655241935483871,0.2157258064516129,0.140625
377,电动乘用车,BK1519,4507.57,-89.94,-1.96,936317456000,1.25,0,3,比亚迪,-0.66,3,0.0,0.23790322580645162,0.037298387096774195,0.1376008064516129
382,其他能源发电,BK1378,1417.95,-28.62,-1.98,10659803000,0.66,0,2,长青集团,-1.29,2,0.0,0.22983870967741934,0.037298387096774195,0.13356854838709678
435,光伏辅材,BK1316,2520.29,-71.52,-2.76,174819886000,1.85,2,15,聚和材料,0.76,17,0.118,0.125,0.1381048387096774,0.1315524193548387
427,工控设备,BK1407,6311.74,-171.16,-2.64,527558096000,3.55,3,29,创世纪,4.69,32,0.094,0.14112903225806453,0.11491935483870967,0.1280241935483871
460,电机Ⅲ,BK1307,2611.6,-91.4,-3.38,279992496000,5.18,4,23,神力股份,10.03,27,0.148,0.07358870967741936,0.17641129032258066,0.125
461,电机Ⅱ,BK1030,2611.6,-91.4,-3.38,279992496000,5.18,4,23,神力股份,10.03,27,0.148,0.07358870967741936,0.17641129032258066,0.125
448,线缆部件及其他,BK1312,3600.51,-114.08,-3.07,379405152000,3.47,5,35,华通线缆,10.0,40,0.125,0.09879032258064516,0.1502016129032258,0.12449596774193548
395,其他饰品,BK1356,584.98,-13.0,-2.17,5250498000,1.5,0,2,ST新华锦,-1.67,2,0.0,0.2056451612903226,0.037298387096774195,0.12147177419354839
475,被动元件,BK1339,16048.12,-657.57,-3.94,674163360000,6.09,3,16,江海股份,0.65,19,0.158,0.04435483870967742,0.1975806451612903,0.12096774193548387
420,热力服务,BK1379,3021.45,-78.98,-2.55,131901547000,2.64,1,17,富春环保,0.45,18,0.056,0.15221774193548387,0.08366935483870967,0.11794354838709678
398,运动服装,BK1355,3144.25,-71.61,-2.23,26160626000,2.91,0,4,三夫户外,-1.07,4,0.0,0.19858870967741934,0.037298387096774195,0.11794354838709677
428,照明设备Ⅲ,BK1460,2857.3,-79.19,-2.7,92196630000,1.8,1,13,得邦照明,5.65,14,0.071,0.13709677419354838,0.09879032258064516,0.11794354838709677
429,照明设备Ⅱ,BK1245,2857.3,-79.19,-2.7,92196630000,1.8,1,13,得邦照明,5.65,14,0.071,0.13709677419354838,0.09879032258064516,0.11794354838709677
459,半导体材料,BK1325,17034.44,-580.59,-3.3,1398687472000,7.83,4,27,创达新材,3.65,31,0.129,0.07661290322580645,0.15625,0.11643145161290322
462,改性塑料,BK1437,7601.32,-266.56,-3.39,182260130000,4.08,3,19,*ST泉为,17.64,22,0.136,0.07056451612903226,0.1592741935483871,0.11491935483870969
445,LED,BK1333,8134.46,-246.4,-2.94,304850480000,5.14,3,26,爱克股份,5.26,29,0.103,0.10483870967741936,0.12298387096774194,0.11391129032258066
468,面板,BK1335,3729.83,-140.28,-3.62,1118745984000,6.84,6,36,天山电子,10.85,42,0.143,0.05846774193548387,0.1663306451612903,0.1123991935483871
454,光伏设备,BK1031,1259.21,-41.24,-3.17,1528523536000,2.32,7,60,双良节能,2.57,67,0.104,0.08669354838709678,0.125,0.10584677419354839
453,激光设备,BK1409,21226.62,-688.97,-3.14,410408912000,4.93,1,9,大族激光,1.58,10,0.1,0.08971774193548387,0.11995967741935484,0.10483870967741936
446,工程机械器件,BK1392,17388.29,-542.45,-3.03,230664790000,2.61,1,12,唯万密封,7.03,13,0.077,0.1028225806451613,0.10483870967741936,0.10383064516129033
463,光学光电子,BK1038,2351.12,-83.81,-3.44,1880482048000,6.37,11,86,天山电子,10.85,97,0.113,0.06854838709677419,0.1350806451612903,0.10181451612903225
444,广告营销,BK1220,4276.62,-126.4,-2.87,274442048000,3.87,2,28,分众传媒,3.06,30,0.067,0.10685483870967742,0.09274193548387097,0.09979838709677419
467,通信应用增值服务,BK1589,4761.45,-177.59,-3.6,272456672000,3.0,2,15,北纬科技,4.73,17,0.118,0.06048387096774194,0.1381048387096774,0.09929435483870967
443,航空装备Ⅱ,BK1231,4404.78,-129.03,-2.85,1009153136000,1.77,3,45,立航科技,2.69,48,0.062,0.10987903225806452,0.08770161290322581,0.09879032258064516
442,航空装备Ⅲ,BK1384,4404.78,-129.03,-2.85,1009153136000,1.77,3,45,立航科技,2.69,48,0.062,0.10987903225806452,0.08770161290322581,0.09879032258064516
474,元件,BK0459,64808.83,-2582.23,-3.83,3583572960000,5.65,8,58,贤丰控股,9.92,66,0.121,0.046370967741935484,0.14516129032258066,0.09576612903225806
458,印刷包装机械,BK1406,2259.2,-76.08,-3.26,53282732000,3.23,1,11,鸿铭股份,0.07,12,0.083,0.07862903225806452,0.10987903225806452,0.09425403225806452
466,膜材料,BK1439,4179.33,-151.96,-3.51,276645568000,4.47,2,19,龙辰科技,11.99,21,0.095,0.0625,0.11693548387096774,0.08971774193548387
472,印制电路板,BK1340,13102.65,-516.07,-3.79,2909409600000,5.51,5,42,贤丰控股,9.92,47,0.106,0.05040322580645161,0.12701612903225806,0.08870967741935484
450,环保设备Ⅱ,BK1234,3720.63,-118.99,-3.1,168217626000,2.64,1,25,恒誉环保,3.37,26,0.038,0.09576612903225806,0.07762096774193548,0.08669354838709678
449,环保设备Ⅲ,BK1387,3720.63,-118.99,-3.1,168217626000,2.64,1,25,恒誉环保,3.37,26,0.038,0.09576612903225806,0.07762096774193548,0.08669354838709678
455,营销代理,BK1293,4080.69,-134.37,-3.19,194657196000,5.74,1,26,福石控股,1.26,27,0.037,0.0846774193548387,0.07459677419354839,0.07963709677419355
471,光学元件,BK1334,18581.5,-718.96,-3.73,456885584000,4.52,2,24,奥来德,3.95,26,0.077,0.05241935483870968,0.10483870967741936,0.07862903225806452
489,航天装备Ⅱ,BK1232,5605.26,-288.85,-4.9,466500144000,3.36,1,8,中天火箭,1.81,9,0.111,0.017137096774193547,0.1310483870967742,0.07409274193548387
488,航天装备Ⅲ,BK1385,5605.26,-288.85,-4.9,466500144000,3.36,1,8,中天火箭,1.81,9,0.111,0.017137096774193547,0.1310483870967742,0.07409274193548387
480,通信线缆及配套,BK1592,27825.22,-1269.34,-4.36,945228992000,7.85,1,12,特发信息,3.78,13,0.077,0.034274193548387094,0.10483870967741936,0.06955645161290322
447,文字媒体,BK1298,2292.88,-72.43,-3.06,24726498000,3.28,0,2,中文在线,-2.23,2,0.0,0.10080645161290322,0.037298387096774195,0.0690524193548387
457,风电整机,BK1314,1550.09,-51.89,-3.24,169083508000,2.69,0,5,运达股份,-1.97,5,0.0,0.08064516129032258,0.037298387096774195,0.05897177419354839
487,磁性材料,BK1618,6367.39,-327.58,-4.89,224060912000,5.38,1,14,铂科新材,0.8,15,0.067,0.021169354838709676,0.09274193548387097,0.05695564516129032
484,金属新材料,BK1288,6740.17,-334.04,-4.72,503375136000,4.84,2,34,隆达股份,7.2,36,0.056,0.02620967741935484,0.08366935483870967,0.05493951612903226
483,其他金属新材料,BK1619,4356.66,-210.06,-4.6,279314224000,4.38,1,20,隆达股份,7.2,21,0.048,0.028225806451612902,0.08064516129032258,0.05443548387096774
469,林业Ⅲ,BK1502,4170.65,-160.05,-3.7,19160906000,7.42,0,4,福建金森,-0.12,4,0.0,0.055443548387096774,0.037298387096774195,0.046370967741935484
470,林业Ⅱ,BK1255,4170.65,-160.05,-3.7,19160906000,7.42,0,4,福建金森,-0.12,4,0.0,0.055443548387096774,0.037298387096774195,0.046370967741935484
473,其他黑色家电,BK1454,2717.54,-107.6,-3.81,44226267000,2.45,0,6,极米科技,-1.87,6,0.0,0.04838709677419355,0.037298387096774195,0.042842741935483875
478,玻璃制造,BK1461,1940.53,-87.64,-4.32,60199210000,3.53,0,9,耀皮Ｂ股,-0.3,9,0.0,0.03931451612903226,0.037298387096774195,0.038306451612903226
479,光伏电池组件,BK1315,2400.59,-109.13,-4.35,347776496000,2.27,0,23,海泰新能,-1.23,23,0.0,0.036290322580645164,0.037298387096774195,0.03679435483870968
482,其他化学纤维,BK1415,3529.93,-167.72,-4.54,112704926000,5.18,0,8,蒙泰高新,-1.98,8,0.0,0.03024193548387097,0.037298387096774195,0.03377016129032258
485,图片媒体,BK1297,3129.1,-155.36,-4.73,12981699000,4.43,0,1,视觉中国,-4.73,1,0.0,0.024193548387096774,0.037298387096774195,0.030745967741935484
486,光伏加工设备,BK1317,7615.66,-391.76,-4.89,266513836000,3.3,0,11,欧普泰,-2.38,11,0.0,0.021169354838709676,0.037298387096774195,0.029233870967741937
490,钼,BK1623,1587.89,-85.66,-5.12,124999157000,2.87,0,2,盛龙股份,-4.96,2,0.0,0.014112903225806451,0.037298387096774195,0.025705645161290324
491,氟化工,BK1424,16690.24,-941.81,-5.34,400329936000,7.38,0,10,巍华新材,-0.38,10,0.0,0.012096774193548387,0.037298387096774195,0.02469758064516129
492,橡胶助剂,BK1443,5611.16,-318.44,-5.37,57431898000,5.86,0,2,阳谷华泰,-4.95,2,0.0,0.010080645161290322,0.037298387096774195,0.023689516129032258
493,稀土,BK1626,10501.85,-638.5,-5.73,303833744000,3.57,0,4,北方稀土,-2.86,4,0.0,0.008064516129032258,0.037298387096774195,0.022681451612903226
494,玻璃玻纤,BK0546,74979.59,-4876.77,-6.11,850370976000,4.97,0,17,耀皮Ｂ股,-0.3,17,0.0,0.006048387096774193,0.037298387096774195,0.021673387096774195
